,property_name,society,bedRoom,bathroom,balcony,additionalRoom,facing,agePossession,sector,price in crore,SuperBuildUp_adjusted_area,adjusted_price_per_sqft,Others,Pooja Room,Servant Room,Store Room,Study Room,unavailable,floor,furnish_score,furnish_category,features_score,features_category,rating_sum,bed_bath_ratio,log_area,society_clean,additional_room_count,log_price
920,4 BHK Flat,Paras Dews,4,4,3+,"Servant Room,Pooja Room",North-East,new,Sector 106 Gurgaon,1.35,3364.2857142857147,4012.738853503184,0,0,1,0,0,0,18,39.5,Fancy,41.0,Luxury,0.0,1.0,8.121268146137293,paras dews,2,0.8544153281560676
921,3 BHK Flat,Pareena Coban Residences,3,5,3,Servant Room,North-East,newly built,Sector 99A Gurgaon,1.32,2852.857142857143,4626.940410615924,0,0,0,0,0,1,11,36.0,Fancy,23.0,Good,20.0,0.6,7.956426741723419,pareena coban residences,1,0.8415671856782186
922,2 BHK Flat,Eldeco Accolade38 ,2,2,3,unavailable,North-East,new,Sohna,0.71,1402.5,5062.388591800356,0,0,0,0,1,0,10,30.0,Fancy,38.5,Premium,23.0,1.0,7.246724395801937,eldeco accolade,0,0.5364933705145685
923,2 BHK Flat,Eldeco Accolade38 ,2,2,2,Study Room,North,new,Sohna,0.78,1602.7,4866.787296437262,0,1,0,0,0,0,7,33.0,Fancy,33.5,Premium,23.0,1.0,7.380068738514763,eldeco accolade,1,0.5766133643039938
924,3 BHK Flat,M3M Golfestate44 ,3,4,3,Servant Room,North-East,new,Sector 65 Gurgaon,5.5,4632.857142857143,11871.723712611778,0,0,1,0,0,0,3,-1.0,Unavailable,13.5,Basic,25.0,0.75,8.441144876475942,m3m golfestate,1,1.8718021769015913
925,3 BHK Flat,DLF The Ultima40 ,3,4,3+,Servant Room,North-East,new,Sector 81 Gurgaon,2.3,3045.714285714286,7551.594746716698,0,0,0,1,0,0,18,43.0,Fancy,39.0,Premium,25.0,0.75,8.02181900554228,dlf the ultima,1,1.1939224684724346
926,2 BHK Flat,Sidhartha NCR One Phase 142 ,2,2,2,unavailable,North,new,Sector 95 Gurgaon,0.43,1948.571428571429,2206.7448680351904,0,1,0,0,0,0,6,-1.0,Unavailable,30.0,Premium,25.0,1.0,7.575364847182801,sidhartha ncr one phase ,0,0.35767444427181594
927,2 BHK Flat,M3M Woodshire40 ,2,2,3,Study Room,West,new,Sector 107 Gurgaon,0.98,2191.428571428572,4471.968709256845,0,0,1,0,0,0,7,37.0,Fancy,41.5,Luxury,24.0,1.0,7.692765145119782,m3m woodshire,1,0.6830968447064438
928,2 BHK Flat,M3M Woodshire40 ,2,2,3+,Pooja Room,West,new,Sector 107 Gurgaon,0.8,1951.428571428572,4099.560761346998,0,1,1,0,0,0,6,37.0,Fancy,41.5,Luxury,24.0,1.0,7.576829297909487,m3m woodshire,1,0.5877866649021191
929,4 BHK Flat,ATS Triumph39 ,4,4,3+,Servant Room,North-East,new,Sector 104 Gurgaon,2.65,3465.0000000000005,7647.907647907647,0,1,1,1,1,0,10,-1.0,Unavailable,41.5,Luxury,24.5,1.0,8.150756470275551,ats triumph,1,1.2947271675944
930,3 BHK Flat,DLF Exclusive Floors41 ,3,3,2,Store Room,North-East,old,DLF Phase 5,2.35,2357.1428571428573,9969.696969696968,0,1,0,0,0,0,1,40.0,Fancy,28.0,Good,25.0,1.0,7.765629663292228,dlf exclusive floors,1,1.208960345836975
931,3 BHK Flat,M3M Woodshire40 ,3,3,3+,Pooja Room,East,new,Sector 107 Gurgaon,1.29,2775.714285714286,4647.452393206382,0,0,1,0,1,0,1,43.5,Fancy,41.0,Luxury,24.0,1.0,7.929023596062754,m3m woodshire,1,0.8285518175661483
932,3 BHK Flat,ATS Triumph39 ,3,4,3+,Servant Room,North,new,Sector 104 Gurgaon,1.83,3271.428571428572,5593.886462882096,0,0,1,0,0,0,10,41.0,Fancy,39.0,Premium,24.5,0.75,8.093287670633261,ats triumph,1,1.0402767116551463
933,3 BHK Flat,M3M Woodshire40 ,3,4,3+,"Servant Room,Pooja Room",East,new,Sector 107 Gurgaon,1.39,3372.857142857143,4121.135112240575,0,0,0,1,0,0,6,44.0,Fancy,41.5,Luxury,24.0,0.75,8.123811921621838,m3m woodshire,2,0.8712933659434193
934,3 BHK Flat,Vatika Gurgaon 2137 ,3,3,2,"Pooja Room,Study Room,Servant Room,Store Room",South-East,new,Sector 83 Gurgaon,1.12,2478.571428571429,4518.731988472623,0,0,0,0,0,1,4,36.0,Fancy,38.5,Premium,23.0,1.0,7.815841013165569,vatika gurgaon ,4,0.7514160886839212
935,2 BHK Flat,Raheja Vedaanta36 ,2,2,2,Pooja Room,East,new,Sector 108 Gurgaon,0.65,1501.5000000000002,4329.004329004329,0,0,0,0,0,1,5,32.0,Fancy,41.0,Luxury,25.0,1.0,7.314885666409363,raheja vedaanta,1,0.5007752879124893
936,3 BHK Flat,TARC Maceo38 ,3,4,3+,"Study Room,Servant Room",North-West,new,Sector 91 Gurgaon,1.5,3314.2857142857147,4525.862068965516,1,0,0,0,0,0,3,-1.0,Unavailable,28.5,Good,25.0,0.75,8.106299087227445,tarc maceo,2,0.9162907318741551
937,4 BHK Flat,TARC Maceo38 ,4,4,3,Servant Room,North,new,Sector 91 Gurgaon,1.9,2996.4,6340.942464290481,0,0,1,0,0,0,9,-1.0,Unavailable,29.0,Good,25.0,1.0,8.005500525210897,tarc maceo,1,1.0647107369924282
938,3 BHK Flat,The Close North40 ,3,3,3,Store Room,North-East,mid-age,Nirvana Country,2.35,2990.0,7859.531772575251,0,0,0,0,0,1,8,48.0,Fancy,34.5,Premium,24.5,1.0,8.003363058629947,the close north,1,1.208960345836975
939,1 BHK Flat,Ansal API Celebrity Suites,1,1,1,unavailable,North-East,mid-age,Sector 2 Gurgaon,0.6,808.5000000000001,7421.150278293135,0,0,0,0,0,1,5,33.0,Fancy,16.5,Basic,0.0,1.0,6.69641677311769,ansal api celebrity suites,0,0.4700036292457356
940,3 BHK Flat,DLF Ridgewood Estate39 ,3,3,1,unavailable,North-East,old,DLF Phase 4,2.0,1507.0000000000002,13271.400132714,0,0,1,0,0,0,12,44.0,Fancy,26.5,Good,24.5,1.0,7.318539548567902,dlf ridgewood estate,0,1.0986122886681098
941,2 BHK Flat,M3M Skywalk,2,2,3+,Others,South,new,Sector 74 Gurgaon,1.57,2034.2857142857144,7717.696629213482,0,1,1,0,0,0,10,-1.0,Unavailable,35.0,Premium,0.0,1.0,7.618391488161918,m3m skywalk,1,0.9439058989071284
942,3 BHK Flat,Corona Optus39 ,3,3,3+,Servant Room,North-West,newly built,Sector 37C Gurgaon,1.44,2842.857142857143,5065.326633165829,0,1,1,0,0,0,8,-1.0,Unavailable,9.5,Minimal,25.0,1.0,7.95291655859862,corona optus,1,0.8919980393051105
943,3 BHK Flat,Corona Optus39 ,3,3,3,unavailable,North-East,newly built,Sector 37C Gurgaon,1.26,2478.571428571429,5083.573487031699,0,0,1,0,0,0,4,-1.0,Unavailable,7.5,Minimal,25.0,1.0,7.815841013165569,corona optus,0,0.8153648132841945
944,2 BHK Flat,M3M Sierra 68,2,2,2,unavailable,North-East,newly built,Sector 68 Gurgaon,1.05,1757.142857142857,5975.60975609756,0,0,0,0,1,0,11,34.0,Fancy,31.5,Premium,20.0,1.0,7.472013336117024,m3m sierra ,0,0.7178397931503169
945,4 BHK Flat,Parsvnath Exotica37 ,4,4,3,Servant Room,West,mid-age,Sector 53 Gurgaon,6.44,3729.000000000001,17270.04558862966,0,0,1,0,0,0,7,52.0,Fancy,22.0,Good,25.0,1.0,8.224163512637862,parsvnath exotica,1,2.0068708488450007
946,4 BHK Flat,Pioneer Araya38 ,4,4,3+,"Pooja Room,Servant Room",West,new,Sector 62 Gurgaon,7.56,4620.0,16363.636363636364,0,0,1,0,0,0,23,59.0,Fancy,22.5,Good,25.0,1.0,8.438366410870266,pioneer araya,2,2.1471001901536506
947,3 BHK Flat,DLF Trinity Towers37 ,3,3,3+,"Pooja Room,Servant Room",South-East,mid-age,DLF Phase 5,3.8,2695.0,14100.185528756958,0,0,1,0,0,0,1,44.5,Fancy,16.0,Basic,24.5,1.0,7.899524472032198,dlf trinity towers,2,1.5686159179138452
948,4 BHK Flat,DLF Park Place41 ,4,4,2,Servant Room,North,mid-age,Sector 54 Gurgaon,6.75,3862.857142857143,17474.112426035503,0,0,0,0,0,1,8,53.0,Fancy,32.0,Premium,25.0,1.0,8.25942122333869,dlf park place,1,2.0476928433652555
949,2 BHK Flat,Shree Vardhman Flora38 ,2,2,3,Study Room,North-West,new,Sector 90 Gurgaon,0.65,1857.142857142857,3499.9999999999995,0,0,0,0,0,1,11,34.0,Fancy,13.5,Basic,25.0,1.0,7.527332804008427,shree vardhman flora,1,0.5007752879124893
950,3 BHK Flat,ATS Tourmaline39 ,3,4,3+,Servant Room,North-East,new,Sector 109 Gurgaon,1.75,2365.0,7399.577167019028,0,0,1,0,0,0,7,-1.0,Unavailable,39.5,Premium,23.0,0.75,7.768956044538332,ats tourmaline,1,1.0116009116784799
951,3 BHK Flat,Kiran Residency,3,4,3+,Servant Room,South,old,Sector 56 Gurgaon,1.54,2857.1428571428573,5390.0,0,0,1,0,0,0,5,39.5,Fancy,23.5,Good,20.0,0.75,7.957927342245103,kiran residency,1,0.9321640810304452
952,3 BHK Flat,Emaar Gurgaon Greens41 ,3,3,3,Servant Room,North,new,Sector 102 Gurgaon,1.4,1815.0,7713.498622589531,0,0,0,0,0,1,4,36.0,Fancy,17.5,Basic,25.0,1.0,7.504391559161238,emaar gurgaon greens,1,0.8754687373538999
953,2 BHK Flat,Shapoorji Pallonji Joyville Gurugram40 ,2,2,2,unavailable,East,new,Sector 102 Gurgaon,0.97,1006.5,9637.357178340784,0,0,1,0,0,0,12,-1.0,Unavailable,20.5,Good,25.0,1.0,6.915227293820838,shapoorji pallonji joyville gurugram,0,0.6780335427498971
954,2 BHK Flat,Shapoorji Pallonji Joyville Gurugram40 ,2,2,2,unavailable,North-East,new,Sector 102 Gurgaon,1.35,1494.9,9030.704394942804,0,0,1,0,0,0,9,-1.0,Unavailable,23.5,Good,25.0,1.0,7.310483311380415,shapoorji pallonji joyville gurugram,0,0.8544153281560676
955,3 BHK Flat,Conscient Heritage Max43 ,3,4,3+,Servant Room,North,new,Sector 102 Gurgaon,1.75,2136.2000000000003,8192.116842992227,0,0,0,0,1,0,13,39.0,Fancy,21.5,Good,24.5,0.75,7.667251840083616,conscient heritage max,1,1.0116009116784799
956,4 BHK Flat,Indiabulls Centrum Park37 ,4,6,3+,Servant Room,North-East,new,Sector 103 Gurgaon,2.2,3162.5000000000005,6956.521739130434,0,0,1,0,0,0,4,49.0,Fancy,24.5,Good,25.0,0.6666666666666666,8.059434288586939,indiabulls centrum park,1,1.1631508098056809
957,3 BHK Flat,Sobha City,3,3,3,unavailable,West,new,Sector 108 Gurgaon,2.45,2492.857142857143,9828.08022922636,0,0,0,0,0,1,15,28.0,Medium,13.5,Basic,18.5,1.0,7.821585844269467,sobha city,0,1.2383742310432684
958,4 BHK Flat,Paras Dews,4,6,3+,Servant Room,North-West,new,Sector 106 Gurgaon,1.5,3364.2857142857147,4458.598726114649,0,0,0,0,0,1,11,29.5,Medium,41.0,Luxury,0.0,0.6666666666666666,8.121268146137293,paras dews,1,0.9162907318741551
959,3 BHK Flat,La Vida by Tata Housing,3,4,3+,Servant Room,North-East,new,Sector 113 Gurgaon,2.4,3167.1428571428573,7577.807848443843,0,0,0,0,0,1,5,28.0,Medium,13.5,Basic,0.0,0.75,8.060900845712716,la vida by tata housing,1,1.2237754316221157
960,3 BHK Flat,La Vida by Tata Housing,3,3,3+,Study Room,North-East,new,Sector 113 Gurgaon,2.45,3167.1428571428573,7735.678845286423,0,0,1,0,0,0,3,28.0,Medium,41.0,Luxury,0.0,1.0,8.060900845712716,la vida by tata housing,1,1.2383742310432684
961,3 BHK Flat,La Vida by Tata Housing,3,3,3+,Servant Room,East,new,Sector 113 Gurgaon,3.0,3844.285714285714,7803.790412486064,0,0,1,0,0,0,3,28.0,Medium,39.0,Premium,0.0,1.0,8.25460318718573,la vida by tata housing,1,1.3862943611198906
962,3 BHK Flat,La Vida by Tata Housing,3,2,2,unavailable,North-East,new,Sector 113 Gurgaon,1.65,2255.714285714286,7314.756174794174,0,0,1,0,0,0,3,29.0,Medium,13.5,Basic,0.0,1.5,7.721665178513784,la vida by tata housing,0,0.9745596399981308
963,2 BHK Flat,Paras Dews,2,2,3+,unavailable,South-East,new,Sector 106 Gurgaon,0.88,1978.571428571429,4447.653429602888,0,0,1,0,1,0,3,30.0,Fancy,13.5,Basic,0.0,1.0,7.590635650043402,paras dews,0,0.6312717768418579
964,2 BHK Flat,Paras Dews,2,2,3+,unavailable,South,new,Sector 106 Gurgaon,0.88,1978.571428571429,4447.653429602888,1,0,1,0,0,0,1,29.0,Medium,13.5,Basic,0.0,1.0,7.590635650043402,paras dews,0,0.6312717768418579
965,3 BHK Flat,Paras Dews,3,4,3+,Servant Room,North-West,new,Sector 106 Gurgaon,1.28,2514.285714285714,5090.909090909091,1,0,1,0,0,0,24,28.0,Medium,13.5,Basic,0.0,0.75,7.830141680171131,paras dews,1,0.8241754429663494
966,4 BHK Flat,Paras Dews,4,5,3+,Servant Room,South-East,new,Sector 106 Gurgaon,1.34,3364.2857142857147,3983.014861995753,0,0,1,0,0,0,7,28.0,Medium,13.5,Basic,0.0,0.8,8.121268146137293,paras dews,1,0.8501509293696101
967,4 BHK Flat,Paras Dews,4,5,3+,Servant Room,South-West,new,Sector 106 Gurgaon,1.32,3364.2857142857147,3923.566878980892,0,0,1,0,0,0,11,28.0,Medium,13.5,Basic,0.0,0.8,8.121268146137293,paras dews,1,0.8415671856782186
968,3 BHK Flat,Paras Dews,3,4,3+,"Study Room,Servant Room",North-West,new,Sector 106 Gurgaon,1.13,2514.285714285714,4494.318181818181,0,1,1,1,1,0,18,-1.0,Unavailable,13.5,Basic,0.0,0.75,7.830141680171131,paras dews,2,0.7561219797213337
969,4 BHK Flat,Pareena Coban Residences,4,5,3+,"Servant Room,Others",South-East,new,Sector 99A Gurgaon,1.38,3360.0,4107.142857142857,0,1,0,0,1,0,1,38.0,Fancy,13.5,Basic,20.0,0.8,8.119993827725105,pareena coban residences,2,0.8671004876833833
970,3 BHK Flat,Pareena Coban Residences,3,3,3,"Servant Room,Others",North-East,new,Sector 99A Gurgaon,1.16,2852.857142857143,4066.099148723085,0,1,1,1,1,0,3,29.0,Medium,13.5,Basic,20.0,1.0,7.956426741723419,pareena coban residences,2,0.7701082216960736
971,3 BHK Flat,La Vida by Tata Housing,3,3,3,Servant Room,North,newly built,Sector 113 Gurgaon,2.33,3167.1428571428573,7356.788452864231,0,1,0,0,1,0,3,28.5,Medium,41.0,Luxury,0.0,1.0,8.060900845712716,la vida by tata housing,1,1.2029723039923526
972,3 BHK Flat,La Vida by Tata Housing,3,4,3,Servant Room,North-East,newly built,Sector 113 Gurgaon,3.05,3842.857142857143,7936.802973977695,0,1,0,0,1,0,15,28.0,Medium,41.5,Luxury,0.0,0.75,8.2542316057308,la vida by tata housing,1,1.3987168811184478
973,3 BHK Flat,Vatika Lifestyle Homes38 ,3,2,1,"Servant Room,Study Room,Pooja Room,Store Room",South-West,new,Sector 83 Gurgaon,1.25,2009.7000000000005,6219.833806040701,0,0,1,0,0,0,6,50.0,Fancy,41.5,Luxury,24.0,1.5,7.606238199131602,vatika lifestyle homes,4,0.8109302162163288
974,3 BHK Flat,Mapsko Mount Ville41 ,3,3,2,"Study Room,Pooja Room",South-West,new,Sector 79 Gurgaon,1.25,2314.285714285714,5401.234567901235,0,0,1,0,0,0,1,37.0,Fancy,37.0,Premium,25.0,1.0,7.747288377602806,mapsko mount ville,2,0.8109302162163288
975,3 BHK Flat,Vatika Lifestyle Homes38 ,3,3,2,"Pooja Room,Store Room,Study Room,Servant Room",South-West,new,Sector 83 Gurgaon,1.05,1930.5,5439.005439005438,0,0,1,1,0,0,14,37.5,Fancy,41.5,Luxury,24.0,1.0,7.566052182106336,vatika lifestyle homes,4,0.7178397931503169
976,3 BHK Flat,Mapsko Mount Ville41 ,3,3,3,"Pooja Room,Study Room",South-West,new,Sector 79 Gurgaon,1.25,2128.571428571429,5872.483221476509,0,0,0,1,0,0,22,34.0,Fancy,38.5,Premium,25.0,1.0,7.663676031215117,mapsko mount ville,2,0.8109302162163288
977,3 BHK Flat,Mapsko Mount Ville41 ,3,3,3,"Pooja Room,Study Room",South-West,new,Sector 79 Gurgaon,1.1,2128.571428571429,5167.785234899328,0,0,0,0,1,0,22,39.0,Fancy,36.0,Premium,25.0,1.0,7.663676031215117,mapsko mount ville,2,0.7419373447293773
978,3 BHK Flat,Emaar Palm Gardens41 ,3,3,3,Servant Room,North,new,Sector 83 Gurgaon,1.3,2457.1428571428573,5290.697674418604,0,1,0,0,0,0,16,39.0,Fancy,41.0,Luxury,25.0,1.0,7.807161407697844,emaar palm gardens,1,0.832909122935104
979,4 BHK Flat,Alpha Corp GurgaonOne 8440 ,4,4,3+,Servant Room,South-East,new,Sector 84 Gurgaon,2.28,4905.714285714286,4647.641234711705,0,1,0,0,1,0,8,-1.0,Unavailable,16.0,Basic,25.0,1.0,8.498359808536609,alpha corp gurgaonone ,1,1.1878434223960523
980,2 BHK Flat,SS The Leaf38 ,2,2,2,"Servant Room,Store Room",East,new,Sector 85 Gurgaon,1.2,2387.1428571428573,5026.929982046679,0,1,1,1,1,0,4,34.0,Fancy,19.0,Basic,23.5,1.0,7.7782712956473175,ss the leaf,2,0.7884573603642702
981,2 BHK Flat,SS The Leaf38 ,2,2,3,Store Room,North-East,new,Sector 85 Gurgaon,1.22,2531.428571428572,4819.41309255079,0,1,0,1,1,0,16,34.0,Fancy,19.0,Basic,23.5,1.0,7.836934030958472,ss the leaf,1,0.7975071958841881
982,2 BHK Flat,SS The Leaf38 ,2,2,3,Study Room,North,new,Sector 85 Gurgaon,1.1,2342.857142857143,4695.121951219512,0,0,0,1,0,0,12,34.0,Fancy,19.0,Basic,23.5,1.0,7.7595532029595695,ss the leaf,1,0.7419373447293773
983,2 BHK Flat,SS The Leaf38 ,2,2,3,Pooja Room,North-East,new,Sector 85 Gurgaon,1.15,2487.1428571428573,4623.779437105111,0,0,1,0,0,0,20,37.0,Fancy,25.5,Good,23.5,1.0,7.819291870676472,ss the leaf,1,0.7654678421395714
984,3 BHK Flat,Mapsko Mount Ville41 ,3,3,3,"Pooja Room,Study Room",North,new,Sector 79 Gurgaon,1.2,2157.1428571428573,5562.913907284767,0,1,1,1,1,0,18,39.0,Fancy,36.0,Premium,25.0,1.0,7.677003342488412,mapsko mount ville,2,0.7884573603642702
985,3 BHK Flat,Emaar Palm Gardens41 ,3,3,3,"Servant Room,Study Room,Pooja Room,Store Room",North-West,new,Sector 83 Gurgaon,1.4,2457.1428571428573,5697.674418604651,0,1,1,1,1,0,2,40.5,Fancy,41.5,Luxury,25.0,1.0,7.807161407697844,emaar palm gardens,4,0.8754687373538999
986,3 BHK Flat,Vatika Lifestyle Homes38 ,3,3,2,"Pooja Room,Study Room,Store Room",South,new,Sector 83 Gurgaon,1.1,1930.5,5698.005698005697,0,0,1,0,0,0,8,39.5,Fancy,41.5,Luxury,24.0,1.0,7.566052182106336,vatika lifestyle homes,3,0.7419373447293773
987,3 BHK Flat,Vatika City Homes39 ,3,3,2,Store Room,South-East,new,Sector 83 Gurgaon,1.0,1914.0,5224.66039707419,0,1,0,0,1,0,2,36.0,Fancy,41.5,Luxury,25.0,1.0,7.557472901614746,vatika city homes,1,0.6931471805599453
988,3 BHK Flat,Alpha Corp GurgaonOne 8440 ,3,4,3,Servant Room,South,new,Sector 84 Gurgaon,1.52,2747.1428571428573,5533.021320852834,0,0,1,1,1,0,15,-1.0,Unavailable,23.5,Good,25.0,0.75,7.918680637850868,alpha corp gurgaonone ,1,0.9242589015233319
989,3 BHK Flat,Emaar Palm Gardens41 ,3,4,3,"Study Room,Servant Room,Pooja Room,Store Room",West,new,Sector 83 Gurgaon,1.8,2714.2857142857147,6631.57894736842,0,1,1,0,1,0,4,48.5,Fancy,41.5,Luxury,25.0,0.75,7.906652462295525,emaar palm gardens,4,1.0296194171811581
990,3 BHK Flat,Emaar Palm Gardens41 ,3,3,3+,"Pooja Room,Store Room,Study Room,Servant Room",East,new,Sector 83 Gurgaon,1.6,2035.0,7862.407862407861,1,0,0,0,0,0,6,42.0,Fancy,39.5,Premium,25.0,1.0,7.618742377670413,emaar palm gardens,4,0.9555114450274363
991,3 BHK Flat,Mapsko Mount Ville41 ,3,4,3,Servant Room,South-West,new,Sector 79 Gurgaon,1.55,2592.857142857143,5977.961432506886,0,0,0,0,0,1,11,41.0,Fancy,36.0,Premium,25.0,0.75,7.860901291215354,mapsko mount ville,1,0.9360933591703349
992,3 BHK Flat,Mapsko Mount Ville41 ,3,3,2,"Study Room,Pooja Room",West,new,Sector 79 Gurgaon,1.3,2314.285714285714,5617.283950617284,0,0,1,0,0,0,6,39.0,Fancy,36.5,Premium,25.0,1.0,7.747288377602806,mapsko mount ville,2,0.832909122935104
993,3 BHK Flat,Bestech Park View Grand Spa43 ,3,4,3+,"Servant Room,Study Room,Store Room",West,new,Sector 81 Gurgaon,2.25,3800.000000000001,5921.052631578947,0,0,0,0,0,1,8,55.5,Fancy,29.0,Good,25.0,0.75,8.24301946898925,bestech park view grand spa,3,1.1786549963416462
994,5 BHK Flat,Orchid Petals41 ,5,5,3+,"Pooja Room,Study Room,Servant Room",South,new,Sector 49 Gurgaon,4.79,4526.5,10582.12747155639,0,0,0,0,1,0,14,-1.0,Unavailable,13.5,Basic,24.5,1.0,8.417925189757568,orchid petals,3,1.7561322915849038
995,3 BHK Flat,DLF Regal Gardens39 ,3,3,3,Others,South,new,Sector 90 Gurgaon,1.25,2432.857142857143,5137.991779213153,0,0,0,0,1,0,10,36.5,Fancy,12.0,Basic,24.5,1.0,7.797232579490229,dlf regal gardens,1,0.8109302162163288
996,3 BHK Flat,TARC Maceo38 ,3,3,3+,unavailable,North,new,Sector 91 Gurgaon,1.4,2700.0,5185.185185185185,0,0,0,0,0,1,7,-1.0,Unavailable,19.5,Basic,25.0,1.0,7.901377353792616,tarc maceo,0,0.8754687373538999
997,3 BHK Flat,Godrej Oasis39 ,3,3,3+,Servant Room,North,new,Sector 88A Gurgaon,1.38,2951.428571428572,4675.701839303,1,0,1,0,0,0,7,-1.0,Unavailable,17.5,Basic,23.5,1.0,7.990383355205992,godrej oasis,1,0.8671004876833833
998,3 BHK Flat,Godrej Oasis39 ,3,3,3+,unavailable,North-West,new,Sector 88A Gurgaon,1.3,2558.571428571429,5080.960357342266,0,0,1,0,0,0,4,-1.0,Unavailable,19.5,Basic,23.5,1.0,7.847595112744584,godrej oasis,0,0.832909122935104
999,2 BHK Flat,Godrej Aria38 ,2,2,2,Study Room,North-West,new,Sector 79 Gurgaon,1.0,2147.1428571428573,4657.351962741184,0,0,0,0,0,1,4,30.0,Fancy,13.5,Basic,25.0,1.0,7.672358960467007,godrej aria,1,0.6931471805599453
1000,2 BHK Flat,Godrej Oasis39 ,2,2,3,Study Room,unavailable,new,Sector 88A Gurgaon,1.0,2071.428571428572,4827.586206896552,0,0,0,0,1,0,7,-1.0,Unavailable,20.0,Good,23.5,1.0,7.636476421483589,godrej oasis,1,0.6931471805599453
1001,2 BHK Flat,Godrej Oasis39 ,2,2,2,unavailable,North-West,new,Sector 88A Gurgaon,0.95,1867.142857142857,5087.987758224942,0,0,0,0,0,1,6,-1.0,Unavailable,22.0,Good,23.5,1.0,7.532700091851189,godrej oasis,0,0.6678293725756554
1002,2 BHK Flat,Ireo Uptown41 ,2,3,3,"Others,Servant Room",South-East,new,Sector 66 Gurgaon,1.85,2102.857142857143,8797.554347826086,0,0,1,0,1,0,16,44.0,Fancy,21.5,Good,25.0,0.6666666666666666,7.651527673670849,ireo uptown,2,1.0473189942805592
1003,4 BHK Flat,Emaar MGF Palm Hills40 ,4,3,3,Servant Room,South,new,Sector 77 Gurgaon,1.65,2145.0,7692.307692307692,0,0,1,0,0,0,9,-1.0,Unavailable,25.0,Good,24.0,1.3333333333333333,7.671360923190644,emaar mgf palm hills,1,0.9745596399981308
1004,3 BHK Flat,M3M Woodshire40 ,3,3,3,unavailable,East,new,Sector 107 Gurgaon,1.32,2137.3,6176.016469377251,0,0,0,0,0,1,10,-1.0,Unavailable,25.0,Good,24.0,1.0,7.66776639979559,m3m woodshire,0,0.8415671856782186
1005,2 BHK Flat,M3M Woodshire40 ,2,2,3,Study Room,North-East,new,Sector 107 Gurgaon,1.02,1687.4,6044.802654972146,0,0,1,0,0,0,6,-1.0,Unavailable,23.0,Good,24.0,1.0,7.431536613908344,m3m woodshire,1,0.7030975114131134
1006,4 BHK Flat,SBTL Caladium,4,5,3,unavailable,North-East,new,Sector 109 Gurgaon,1.88,3360.5000000000005,5594.405594405594,0,0,0,0,0,1,10,-1.0,Unavailable,24.0,Good,18.0,0.8,8.120142581909091,sbtl caladium,0,1.0577902941478545
1007,3 BHK Flat,Conscient Heritage Max43 ,3,4,3,"Study Room,Servant Room",South,new,Sector 102 Gurgaon,2.15,2363.9,9095.139388298998,0,0,1,0,0,0,13,-1.0,Unavailable,23.0,Good,24.5,0.75,7.7684910167339725,conscient heritage max,2,1.1474024528375417
1008,3 BHK Flat,Puri Diplomatic Greens40 ,3,4,2,Servant Room,North,mid-age,Sector 111 Gurgaon,2.58,2420.0,10661.157024793389,0,0,1,0,0,0,10,-1.0,Unavailable,21.0,Good,25.0,0.75,7.791935956938058,puri diplomatic greens,1,1.275362800412609
1009,3 BHK Flat,Puri Diplomatic Greens40 ,3,3,2,unavailable,North-East,new,Sector 111 Gurgaon,2.25,1870.0,12032.085561497324,0,0,1,0,0,0,12,-1.0,Unavailable,23.5,Good,25.0,1.0,7.534228326274089,puri diplomatic greens,0,1.1786549963416462
1010,3 BHK Flat,ATS Tourmaline39 ,3,4,3+,Servant Room,North-East,new,Sector 109 Gurgaon,1.75,2365.0,7399.577167019028,0,0,0,0,1,0,9,-1.0,Unavailable,23.0,Good,23.0,0.75,7.768956044538332,ats tourmaline,1,1.0116009116784799
1011,2 BHK Flat,Experion The Heartsong39 ,2,3,3,unavailable,East,new,Sector 108 Gurgaon,0.93,1411.3000000000002,6589.669099411889,0,0,0,0,0,1,10,-1.0,Unavailable,18.5,Basic,25.0,0.6666666666666666,7.252974860075018,experion the heartsong,0,0.6575200029167941
1012,3 BHK Flat,Experion Windchants38 ,3,5,3+,Servant Room,West,new,Sector 112 Gurgaon,4.75,4139.3,11475.370231681683,0,0,1,0,0,0,4,40.0,Fancy,13.0,Basic,25.0,0.6,8.328523527962105,experion windchants,1,1.749199854809259
1013,3 BHK Flat,Bestech Altura,3,4,3+,Servant Room,North-East,new,Sector 79 Gurgaon,1.72,3071.428571428572,5600.0,0,0,1,1,1,0,5,39.0,Fancy,39.0,Premium,20.0,0.75,8.030223593465669,bestech altura,1,1.000631880307906
1014,4 BHK Flat,Tata Primanti41 ,4,4,3+,Servant Room,North-East,newly built,Sector 72 Gurgaon,6.75,6071.428571428572,11117.64705882353,1,1,1,0,1,0,0,45.0,Fancy,41.0,Luxury,25.0,1.0,8.711513898177023,tata primanti,1,2.0476928433652555
1015,2 BHK Flat,Emaar Digihomes,2,2,2,Study Room,North-East,newly built,Sector 62 Gurgaon,2.45,1714.2857142857144,14291.666666666666,0,0,1,0,0,0,7,42.5,Fancy,41.0,Luxury,20.0,1.0,7.447334942975405,emaar digihomes,1,1.2383742310432684
